311,276,58,74,340,313,301,298,63,74,332,335,-9.22467e-05,0.000256241,0.000171495,-0.000446343,2.00105,0.00932806,-15.3407,-9.89011,30.1099,418.903052806854,-5.15236984938383,15.1972724124789
429,166,71,93,464,212,395,188,78,93,434,234,-9.22467e-05,0.000256241,0.000171495,-0.000446343,-20.0015,-0.00430846,-14.9011,-9.97802,40.3077,418.903052806854,-5.15236984938383,15.1972724124789
518,30,40,59,538,59,527,50,44,59,549,79,-30.0002,0.000256241,0.000171495,-19.9999,-19.9998,-0.000899328,-14.7253,-0.043956,8.92308,418.903052806854,-5.15236984938383,15.1972724124789
517,34,41,58,537,63,527,53,44,60,549,83,-27.9888,0.000256241,0.000171495,-18.9654,-19.3946,0.0025098,-14.7253,0.043956,9.36264,418.903052806854,-5.15236984938383,15.1972724124789
379,280,40,51,399,305,389,303,45,53,411,329,0.000932716,0.000256241,0.000171495,-19.9999,0.00159888,0.00591893,-15.0769,0.043956,10.0659,418.903052806854,-5.15236984938383,15.1972724124789
375,288,41,51,395,313,385,311,45,54,407,338,-2.02593,0.000256241,0.000171495,-15.0792,2.00276,-0.000899328,-15.0769,0.043956,12.0879,418.903052806854,-5.15236984938383,15.1972724124789
386,102,50,65,411,134,383,120,55,67,410,153,-10.0001,0.000256241,0.000171495,-20.0008,-0.00181025,-0.000899328,-15.0769,0.043956,21.5824,418.903052806854,-5.15236984938383,15.1972724124789
529,1,53,37,555,19,501,1,69,51,535,26,-29.9997,0.000256241,0.000171495,0.000468294,-19.9998,-0.000899328,-14.989,0.131868,30.1099,418.903052806854,-5.15236984938383,15.1972724124789
526,1,57,56,554,29,504,1,68,71,538,36,-25.1932,0.000256241,0.000171495,-2.01265,-19.9998,-0.000899328,-14.989,0.043956,30.022,418.903052806854,-5.15236984938383,15.1972724124789
402,70,60,79,432,109,376,86,66,80,409,126,-20.0007,0.000256241,0.000171495,-0.000446343,0.00159888,-0.000899328,-14.989,0.043956,30.022,418.903052806854,-5.15236984938383,15.1972724124789
402,84,60,79,432,123,376,100,66,81,409,140,-20.0007,0.000256241,0.000171495,4.9578,-0.000105683,0.0025098,-14.989,0.043956,30.022,418.903052806854,-5.15236984938383,15.1972724124789
455,218,65,89,487,262,415,240,72,90,451,285,0.0014452,0.000256241,0.000171495,10.002,-10.0008,-0.000899328,-15.1648,-0.131868,39.956,418.903052806854,-5.15236984938383,15.1972724124789
457,226,63,87,488,269,419,248,71,89,454,292,0.000932716,0.000256241,0.000171495,8.95111,-8.95589,-0.00430846,-14.1099,1.8022,38.8132,418.903052806854,-5.15236984938383,15.1972724124789
431,253,55,68,458,287,431,276,59,73,460,312,-20.0007,0.000256241,0.000171495,10.0002,-0.000105683,0.0025098,-14.989,9.89011,18.2418,418.903052806854,-5.15236984938383,15.1972724124789
435,269,55,67,462,302,438,294,59,70,467,329,-15.1296,0.000256241,0.000171495,8.0072,-2.03536,-0.00430846,-14.989,9.8022,19.2967,418.903052806854,-5.15236984938383,15.1972724124789
542,201,66,89,575,245,520,222,74,98,557,271,-0.000604728,0.000256241,0.000171495,9.99928,-10.0008,-0.000899328,-14.9011,9.97802,41.4505,418.903052806854,-5.15236984938383,15.1972724124789
538,200,67,90,571,245,517,222,74,98,554,271,-0.000604728,0.000256241,0.000171495,8.95751,-8.9593,0.0025098,-14.1099,9.36264,40.6593,418.903052806854,-5.15236984938383,15.1972724124789
285,209,50,65,310,241,286,230,51,63,311,261,-9.22467e-05,0.000256241,0.000171495,-19.9999,-10.0008,-0.000899328,0.043956,-9.97802,20.0879,418.903052806854,-5.15236984938383,15.1972724124789
280,212,50,64,305,244,284,234,52,62,310,265,-1.05273,0.000256241,0.000171495,-17.9529,-7.96554,0.00591893,0.043956,-9.62637,20.3516,418.903052806854,-5.15236984938383,15.1972724124789
244,132,64,77,276,170,219,152,66,80,252,192,-19.9997,0.000256241,0.000171495,10.002,-0.00181025,-0.000899328,0.043956,-0.043956,29.9341,418.903052806854,-5.15236984938383,15.1972724124789
245,134,63,79,276,173,221,156,65,80,253,196,-19.9997,0.000256241,0.000171495,7.99622,-0.00181025,-0.000899328,0.747253,1.45055,28.5275,418.903052806854,-5.15236984938383,15.1972724124789
145,276,55,69,172,310,155,294,51,63,180,325,-10.0001,0.000256241,0.000171495,-0.000446343,-10.0008,-0.000899328,15.0769,-9.8022,20,418.903052806854,-5.15236984938383,15.1972724124789
140,296,53,66,166,329,156,305,50,62,181,336,-5.0957,0.000256241,0.000171495,-2.01448,-8.00645,-0.000899328,14.989,-9.8022,19.9121,418.903052806854,-5.15236984938383,15.1972724124789
1,162,27,83,14,203,1,191,35,76,18,229,-10.0001,0.000256241,0.000171495,-0.000446343,10.0057,-0.00430846,14.8132,-9.89011,31.6044,418.903052806854,-5.15236984938383,15.1972724124789
176,102,54,72,203,138,178,132,52,68,204,166,-19.9997,0.000256241,0.000171495,-10.0002,-10.0025,0.0025098,14.989,-0.131868,20,418.903052806854,-5.15236984938383,15.1972724124789
178,128,53,71,204,163,179,157,52,67,205,190,-18.0774,0.000256241,0.000171495,-5.26601,-10.0008,-0.000899328,14.989,-0.131868,20,418.903052806854,-5.15236984938383,15.1972724124789
124,424,47,55,147,451,134,434,46,45,157,456,0.0014452,0.000256241,0.000171495,9.99928,-0.000105683,0.0025098,15.0769,-0.043956,20.0879,418.903052806854,-5.15236984938383,15.1972724124789
127,404,47,58,150,433,139,413,45,58,161,442,-1.03018,0.000256241,0.000171495,5.13341,-1.9774,-0.00430846,15.2527,0.395604,21.7582,418.903052806854,-5.15236984938383,15.1972724124789
155,35,55,64,182,67,159,66,50,62,184,97,-20.0002,0.000256241,0.000171495,-19.9999,-0.000105683,0.0025098,14.7253,9.97802,18.4176,418.903052806854,-5.15236984938383,15.1972724124789
154,40,55,66,181,73,156,72,52,63,182,103,-20.0002,0.000256241,0.000171495,-15.1167,-0.000105683,-0.00430846,15.0769,9.8022,19.4725,418.903052806854,-5.15236984938383,15.1972724124789
250,88,65,78,282,127,237,119,61,71,267,154,0.00247016,0.000256241,0.000171495,-19.9999,-10.0025,-0.00430846,15.1648,10.0659,31.0769,418.903052806854,-5.15236984938383,15.1972724124789
179,328,65,77,211,366,172,346,58,73,201,382,-9.22467e-05,0.000256241,0.000171495,10.0011,0.00159888,-0.000899328,14.989,9.89011,29.9341,418.903052806854,-5.15236984938383,15.1972724124789
293,315,47,53,316,341,291,338,50,55,316,365,-20.0002,0.000256241,0.000171495,10.0002,10.0006,-0.000899328,-15.2527,-10.1538,20.1758,402.887612581253,-5.2520832978189,-59.393011033535
293,313,47,53,316,339,291,336,50,54,316,363,-14.9195,0.000256241,0.000171495,4.9267,8.93011,-0.00771759,-14.8132,-9.27473,21.5824,402.887612581253,-5.2520832978189,-59.393011033535
501,400,37,40,519,420,521,426,39,41,540,446,-0.000604728,0.000256241,0.000171495,-10.0002,-19.9998,-0.000899328,-14.7253,-0.043956,9.97802,402.887612581253,-5.2520832978189,-59.393011033535
500,400,38,40,519,420,520,426,40,41,540,446,-9.22467e-05,0.000256241,0.000171495,-8.00718,-19.3861,-0.000899328,-14.6374,0.043956,12.1758,402.887612581253,-5.2520832978189,-59.393011033535
321,188,65,74,353,225,287,208,68,77,321,246,-10.0007,0.000256241,0.000171495,10.0002,10.0023,-0.00430846,-15.0769,0.043956,41.2747,402.887612581253,-5.2520832978189,-59.393011033535
323,179,65,68,355,213,289,191,69,77,323,229,-14.7698,0.000256241,0.000171495,10.0002,10.0006,-0.000899328,-14.4615,1.53846,39.956,402.887612581253,-5.2520832978189,-59.393011033535
255,337,47,46,278,360,266,361,44,49,288,385,-9.22467e-05,0.000256241,0.000171495,-9.99926,19.9996,-0.000899328,-14.9011,9.89011,18.2418,402.887612581253,-5.2520832978189,-59.393011033535
307,134,63,44,338,156,297,141,62,54,328,168,-30.0002,0.000256241,0.000171495,10.0002,19.9996,-0.000899328,-15.0769,9.89011,29.9341,402.887612581253,-5.2520832978189,-59.393011033535
325,133,65,51,357,158,317,139,63,63,348,170,-28.0226,0.000256241,0.000171495,8.01818,15.2097,-0.000899328,-15.0769,9.89011,29.9341,402.887612581253,-5.2520832978189,-59.393011033535
242,154,44,53,264,180,255,174,46,54,278,201,-29.9992,0.000256241,0.000171495,-10.0002,-0.000105683,0.0025098,0.131868,-9.97802,8.92308,402.887612581253,-5.2520832978189,-59.393011033535
230,179,44,52,252,205,241,202,45,53,263,228,-25.228,0.000256241,0.000171495,-8.0584,4.81699,0.00932806,-0.043956,-9.8022,9.18681,402.887612581253,-5.2520832978189,-59.393011033535
106,324,41,46,126,347,123,344,41,45,143,366,-9.99963,0.000256241,0.000171495,-9.99926,20.003,-0.000899328,-0.131868,-10.0659,10.0659,402.887612581253,-5.2520832978189,-59.393011033535
110,318,41,46,130,341,127,337,41,46,147,360,-9.99963,0.000256241,0.000171495,-10.0002,17.966,0.0025098,-0.131868,-9.97802,12.1758,402.887612581253,-5.2520832978189,-59.393011033535
268,216,60,68,298,250,259,237,61,67,289,270,-20.0002,0.000256241,0.000171495,10.0002,-10.0059,-0.00430846,-0.043956,-10.0659,30.2857,402.887612581253,-5.2520832978189,-59.393011033535
407,309,41,47,427,332,413,329,43,48,434,353,-29.9997,0.000256241,0.000171495,10.0002,-19.9998,-0.000899328,-0.043956,0.043956,8.30769,402.887612581253,-5.2520832978189,-59.393011033535
217,211,57,57,245,239,217,229,49,59,241,258,-29.9987,0.000256241,0.000171495,9.99928,10.0006,-0.00771759,-0.571429,11.2967,18.6813,402.887612581253,-5.2520832978189,-59.393011033535
279,237,50,52,304,263,289,257,47,53,312,283,-9.99963,0.000256241,0.000171495,-10.002,-0.000105683,-0.00430846,0.131868,9.8022,20.0879,402.887612581253,-5.2520832978189,-59.393011033535
277,219,49,53,301,245,287,237,47,53,310,263,-9.99963,0.000256241,0.000171495,-14.695,0.00159888,-0.000899328,1.18681,9.53846,20.2637,402.887612581253,-5.2520832978189,-59.393011033535
267,297,49,54,291,324,271,314,49,51,295,339,-19.9997,0.000256241,0.000171495,10.002,-19.9998,-0.000899328,14.9011,0.043956,20.0879,402.887612581253,-5.2520832978189,-59.393011033535
1,187,18,74,10,224,1,210,23,70,12,245,-9.99963,0.000256241,0.000171495,10.0002,20.0013,0.0025098,14.989,-0.043956,40.044,402.887612581253,-5.2520832978189,-59.393011033535
1,190,23,73,12,226,1,211,29,64,15,243,-10.0001,0.000256241,0.000171495,5.05841,17.9848,0.00591893,15.7802,1.8022,38.8132,402.887612581253,-5.2520832978189,-59.393011033535
17,198,53,69,43,232,22,221,47,64,45,253,-20.0002,0.000256241,0.000171495,10.0002,19.9996,-0.000899328,15.1648,9.71429,29.7582,402.887612581253,-5.2520832978189,-59.393011033535
21,174,53,56,47,202,25,187,49,67,49,220,-24.8867,0.000256241,0.000171495,10.0002,17.9677,-0.000899328,15.1648,9.71429,32.044,402.887612581253,-5.2520832978189,-59.393011033535
233,260,38,41,252,280,245,282,40,41,265,302,-29.9997,0.000256241,0.000171495,-0.000446343,19.9996,-0.000899328,-15.1648,-10.3297,10.1538,385.816633701324,-4.98218927532434,-115.316018462181
232,248,37,41,250,268,243,268,40,40,263,288,-27.9744,0.000256241,0.000171495,-4.92119,19.9996,-0.000899328,-14.9011,-9.71429,10.6813,385.816633701324,-4.98218927532434,-115.316018462181
323,244,48,48,347,268,316,266,50,50,341,291,-20.0007,0.000256241,0.000171495,9.99928,10.0006,-0.000899328,-14.8132,-0.043956,29.9341,385.816633701324,-4.98218927532434,-115.316018462181
325,272,47,47,348,295,318,284,50,49,343,308,-15.0583,0.000256241,0.000171495,8.97854,8.96761,-0.00771759,-14.3736,1.01099,29.4945,385.816633701324,-4.98218927532434,-115.316018462181
467,194,44,43,489,215,485,215,43,46,506,238,-10.0001,0.000256241,0.000171495,-20.0017,-10.0008,-0.000899328,-14.9011,9.89011,20,385.816633701324,-4.98218927532434,-115.316018462181
467,197,44,44,489,219,484,217,44,46,506,240,-10.0001,0.000256241,0.000171495,-18.9609,-10.0008,-0.000899328,-14.9011,9.89011,20,385.816633701324,-4.98218927532434,-115.316018462181
326,350,43,39,347,369,339,375,42,41,360,395,-9.22467e-05,0.000256241,0.000171495,-10.0002,10.0057,-0.00430846,-14.9011,9.89011,20,385.816633701324,-4.98218927532434,-115.316018462181
310,364,44,39,332,383,321,392,41,40,341,412,-1.09322,0.000256241,0.000171495,-4.91113,15.0631,0.0127372,-14.989,9.71429,21.4945,385.816633701324,-4.98218927532434,-115.316018462181
358,316,53,47,384,339,359,342,53,51,385,367,-10.0007,0.000256241,0.000171495,10.002,9.99546,0.0025098,-14.8132,9.97802,31.3407,385.816633701324,-4.98218927532434,-115.316018462181
144,285,47,48,167,309,151,304,44,47,173,327,-9.22467e-05,0.000256241,0.000171495,-10.0002,10.0006,-0.000899328,0.21978,-10.1538,30.2857,385.816633701324,-4.98218927532434,-115.316018462181
331,120,59,58,360,149,327,147,57,56,355,175,-9.22467e-05,0.000256241,0.000171495,-19.9999,-20.0015,-0.00430846,0.131868,-10.0659,40.2198,385.816633701324,-4.98218927532434,-115.316018462181
191,353,35,34,208,370,209,373,34,35,226,390,-9.99963,0.000256241,0.000171495,-10.0002,10.0023,-0.00430846,0.21978,-0.043956,8.92308,385.816633701324,-4.98218927532434,-115.316018462181
170,360,35,35,187,377,195,378,34,34,212,395,-10.0001,0.000256241,0.000171495,-7.97608,14.8824,0.0127372,0.21978,0.043956,9.27473,385.816633701324,-4.98218927532434,-115.316018462181
262,420,38,36,281,438,274,439,38,37,293,457,-0.000604728,0.000256241,0.000171495,-0.00136098,-0.000105683,0.0025098,0.043956,-0.043956,21.6703,385.816633701324,-4.98218927532434,-115.316018462181
404,176,46,49,427,200,403,200,47,47,426,223,-10.0001,0.000256241,0.000171495,-10.0002,-20.0049,0.0025098,0.043956,0.043956,31.2527,385.816633701324,-4.98218927532434,-115.316018462181
185,270,46,46,208,293,185,290,44,46,207,313,-10.0001,0.000256241,0.000171495,-0.000446343,10.004,-0.000899328,0.043956,0.043956,29.9341,385.816633701324,-4.98218927532434,-115.316018462181
207,317,45,45,229,339,200,319,44,46,222,342,-5.05572,0.000256241,0.000171495,4.93951,5.10677,0.0025098,0.043956,0.043956,29.9341,385.816633701324,-4.98218927532434,-115.316018462181
389,49,62,61,420,79,369,76,61,60,399,106,-20.0048,0.000256241,0.000171495,-0.000446343,-20.0049,-0.00430846,0.043956,-0.043956,41.2747,385.816633701324,-4.98218927532434,-115.316018462181
396,412,42,37,417,430,413,432,41,37,433,450,-19.9987,0.000256241,0.000171495,10.0002,-19.9998,-0.000899328,0.131868,9.97802,8.92308,385.816633701324,-4.98218927532434,-115.316018462181
399,399,42,36,420,417,415,423,41,38,435,442,-18.0297,0.000256241,0.000171495,5.17274,-19.9998,-0.000899328,0.131868,9.89011,9.71429,385.816633701324,-4.98218927532434,-115.316018462181
59,340,43,43,80,361,83,356,40,41,103,376,-29.9997,0.000256241,0.000171495,10.0002,10.004,-0.000899328,15.6044,-11.1209,10.0659,385.816633701324,-4.98218927532434,-115.316018462181
75,360,39,39,94,379,97,376,35,37,114,394,0.00247016,0.000256241,0.000171495,-10.0002,10.0006,-0.000899328,14.989,0.21978,19.9121,385.816633701324,-4.98218927532434,-115.316018462181
113,250,52,55,139,277,122,270,46,51,145,295,-0.000604728,0.000256241,0.000171495,-0.000446343,0.00159888,-0.000899328,15.0769,0.043956,41.5385,385.816633701324,-4.98218927532434,-115.316018462181
104,254,51,54,129,281,106,274,45,51,128,299,-4.86815,0.000256241,0.000171495,4.86359,4.83404,0.00932806,15.5165,1.8022,39.7802,385.816633701324,-4.98218927532434,-115.316018462181
236,354,49,45,260,376,243,369,45,45,265,391,-0.000604728,0.000256241,0.000171495,-0.000446343,-10.0042,-0.000899328,14.8132,9.8022,29.9341,385.816633701324,-4.98218927532434,-115.316018462181
428,227,37,41,446,247,442,247,41,44,462,269,-9.22467e-05,0.000256241,0.000171495,-19.9999,-10.0008,-0.000899328,-15.1648,-9.97802,30.1099,348.049908876419,-3.93915455788374,-175.455793738365
427,222,37,41,445,242,440,240,41,43,460,261,-4.82818,0.000256241,0.000171495,-18.9901,-8.99509,-0.000899328,-14.4615,-7.6044,27.7363,348.049908876419,-3.93915455788374,-175.455793738365
504,445,34,31,521,460,533,472,31,7,548,475,-9.22467e-05,0.000256241,0.000171495,-0.000446343,-19.9998,-0.000899328,-15.2527,-0.043956,20,348.049908876419,-3.93915455788374,-175.455793738365
236,225,38,39,255,244,248,245,39,41,267,265,-9.22467e-05,0.000256241,0.000171495,-19.9999,20.0013,0.0025098,-14.989,0.131868,29.9341,348.049908876419,-3.93915455788374,-175.455793738365
238,221,38,39,257,240,249,243,39,41,268,263,-1.01686,0.000256241,0.000171495,-19.9999,19.3842,0.0025098,-14.5495,1.53846,31.2527,348.049908876419,-3.93915455788374,-175.455793738365
180,48,40,40,200,68,196,70,38,41,215,90,-30.0002,0.000256241,0.000171495,-19.9999,10.0006,-0.000899328,0.131868,-9.97802,20,348.049908876419,-3.93915455788374,-175.455793738365
192,52,40,42,212,73,216,79,39,40,235,99,-27.9734,0.000256241,0.000171495,-18.9609,5.10677,0.0025098,0.043956,-9.8022,20.0879,348.049908876419,-3.93915455788374,-175.455793738365
300,267,46,48,323,291,307,288,45,47,329,311,-20.0002,0.000256241,0.000171495,10.0002,-10.0008,-0.000899328,-0.043956,-9.97802,30.1978,348.049908876419,-3.93915455788374,-175.455793738365
297,245,46,49,320,269,304,274,46,47,327,297,-24.9021,0.000256241,0.000171495,10.0002,-8.97293,-0.00430846,0.043956,-9.89011,30.9011,348.049908876419,-3.93915455788374,-175.455793738365
191,285,40,43,211,306,199,305,40,43,219,326,-9.99912,0.000256241,0.000171495,-0.000446343,10.0006,-0.000899328,-0.043956,0.307692,30.1978,348.049908876419,-3.93915455788374,-175.455793738365
293,193,48,47,317,216,306,215,46,46,329,238,-20.0002,0.000256241,0.000171495,-0.000446343,-0.00521938,-0.000899328,-0.307692,11.3846,30.022,348.049908876419,-3.93915455788374,-175.455793738365
305,201,48,47,329,224,319,230,45,46,341,253,-15.0758,0.000256241,0.000171495,-0.000446343,-5.05925,-0.00430846,-0.395604,10.6813,30.2857,348.049908876419,-3.93915455788374,-175.455793738365
117,221,41,44,137,243,145,243,40,42,165,264,-20.0002,0.000256241,0.000171495,-10.0002,-0.000105683,0.0025098,15.6923,-11.3846,20,348.049908876419,-3.93915455788374,-175.455793738365
119,223,42,45,140,245,147,243,40,42,167,264,-20.0002,0.000256241,0.000171495,-7.97517,0.00159888,-0.000899328,15.4286,-10.6813,20.1758,348.049908876419,-3.93915455788374,-175.455793738365
289,218,39,40,308,238,309,239,37,40,327,259,-20.0033,0.000256241,0.000171495,-10.0002,-20.0015,-0.00430846,14.5495,1.36264,19.3846,348.049908876419,-3.93915455788374,-175.455793738365
74,296,36,39,92,315,100,314,33,38,116,333,-10.0007,0.000256241,0.000171495,-10.0002,10.0023,-0.00430846,14.989,-0.131868,20,348.049908876419,-3.93915455788374,-175.455793738365
72,282,36,39,90,301,98,304,34,38,115,323,-14.8846,0.000256241,0.000171495,-7.99712,10.0023,-0.00430846,14.989,-0.043956,20.1758,348.049908876419,-3.93915455788374,-175.455793738365
19,49,38,38,38,68,47,74,35,38,64,93,-30.0002,0.000256241,0.000171495,-20.0008,20.003,-0.000899328,14.5495,11.2967,20,348.049908876419,-3.93915455788374,-175.455793738365
292,364,39,37,311,382,312,380,37,36,330,398,-10.0001,0.000256241,0.000171495,-0.000446343,-20.0032,-0.000899328,15.1648,9.89011,20.0879,348.049908876419,-3.93915455788374,-175.455793738365
289,365,39,37,308,383,309,382,36,36,327,400,-5.2479,0.000256241,0.000171495,-4.75199,-18.0787,0.0025098,15.0769,9.89011,20,348.049908876419,-3.93915455788374,-175.455793738365
315,440,29,26,329,453,342,463,29,16,356,471,-0.000604728,0.000256241,0.000171495,-10.0002,10.0006,-0.000899328,-15.1648,-10.0659,10.2418,295.133233070374,-4.8617203719914,-217.756599187851
449,129,33,34,465,146,472,146,36,38,490,165,-30.0018,0.000256241,0.000171495,-10.0002,-10.0008,-0.000899328,-14.989,-10.1538,20.0879,295.133233070374,-4.8617203719914,-217.756599187851
438,128,33,34,454,145,462,145,35,39,479,164,-24.9195,0.000256241,0.000171495,-15.0718,-4.94675,-0.00430846,-14.9011,-9.97802,19.9121,295.133233070374,-4.8617203719914,-217.756599187851
374,223,31,31,389,238,401,240,34,37,418,258,-9.99809,0.000256241,0.000171495,-19.9999,-0.00181025,-0.00771759,-14.9011,-9.97802,19.8242,295.133233070374,-4.8617203719914,-217.756599187851
368,239,31,32,383,255,396,254,34,36,413,272,-10.0001,0.000256241,0.000171495,-14.8523,2.14424,0.0025098,-14.8132,-9.71429,21.3187,295.133233070374,-4.8617203719914,-217.756599187851
212,226,35,36,229,244,231,241,36,42,249,262,-9.22467e-05,0.000256241,0.000171495,-19.999,20.0013,-0.00430846,-15.1648,-10.0659,30.1099,295.133233070374,-4.8617203719914,-217.756599187851
214,223,35,36,231,241,233,240,36,42,251,261,-2.00287,0.000256241,0.000171495,-18.9718,19.3791,0.00591893,-14.9011,-9.89011,30.8132,295.133233070374,-4.8617203719914,-217.756599187851
371,367,30,28,386,381,402,392,31,29,417,406,-19.9992,0.000256241,0.000171495,-0.000446343,-0.000105683,-0.00430846,-14.7253,-0.043956,8.74725,295.133233070374,-4.8617203719914,-217.756599187851
458,109,32,35,474,126,481,128,33,37,497,146,-30.0002,0.000256241,0.000171495,-9.99926,-10.0042,-0.000899328,-14.9011,0.043956,21.7582,295.133233070374,-4.8617203719914,-217.756599187851
455,126,32,35,471,143,479,141,34,36,496,159,-27.9006,0.000256241,0.000171495,-7.90199,-8.90646,-0.000899328,-14.9011,0.131868,20.7912,295.133233070374,-4.8617203719914,-217.756599187851
320,274,35,37,337,292,334,294,36,41,352,314,-9.99809,0.000256241,0.000171495,-0.000446343,10.004,-0.00771759,-15.0769,0.043956,31.5165,295.133233070374,-4.8617203719914,-217.756599187851
358,441,31,27,373,454,395,467,29,12,409,473,-9.22467e-05,0.000256241,0.000171495,-10.0002,0.00159888,-0.000899328,-14.989,9.97802,8.57143,295.133233070374,-4.8617203719914,-217.756599187851
398,126,35,39,415,145,420,148,38,41,439,168,-19.9997,0.000256241,0.000171495,-19.9999,-20.0032,-0.000899328,-0.131868,-9.97802,20.1758,295.133233070374,-4.8617203719914,-217.756599187851
234,277,39,43,253,298,253,295,39,45,272,317,-9.99963,0.000256241,0.000171495,0.00138293,0.00159888,-0.000899328,0.043956,-9.97802,31.2527,295.133233070374,-4.8617203719914,-217.756599187851
267,376,27,26,280,389,300,396,27,27,313,409,-9.22467e-05,0.000256241,0.000171495,-19.9999,-0.00181025,-0.000899328,0.043956,-0.043956,8.57143,295.133233070374,-4.8617203719914,-217.756599187851
394,444,31,28,409,458,420,462,31,17,435,470,-9.22467e-05,0.000256241,0.000171495,-0.000446343,-19.9998,-0.000899328,0.131868,0.043956,20.2637,295.133233070374,-4.8617203719914,-217.756599187851
261,34,38,36,280,52,278,52,38,42,297,73,-20.0043,0.000256241,0.000171495,-20.0008,0.00159888,-0.000899328,-0.043956,0.043956,31.3407,295.133233070374,-4.8617203719914,-217.756599187851
