234.3667,177.6333,194.3667,178.6333,-2.594881,2.479752,0.0,0.0,-0.0,0.0,0.0,-0.0,35.000074,-0.0908957,0.53,0.454089
258.7408,174.5926,222.0385,175.6923,-2.594881,2.479752,0.0,0.0,-0.0,0.0,0.0,-0.0,35.000074,-0.219265,0.53,0.44573
240.1176,139.5882,207,140,-2.594881,2.479752,0.010113,0.0,-0.0,0.0,-3.072282,-0.0,35.000074,-0.197857,0.53,0.540814
308.3871,153.3226,272.5,154,-2.594881,2.479752,0.034018,-0.0,-0.0,0.0,5.13007,-0.0,35.000074,-0.197204,0.53,0.506324
286.6415,226.3585,237.0189,228.1509,-2.594881,2.479752,-0.209473,-0.0,-0.0,0.0,-5.000768,-0.0,35.000074,-0.087637,0.53,0.378038
118.6,162.04,81.33334,162.875,-2.594881,2.479752,0.028724,-0.0,-0.0,0.0,-7.374661,-0.0,35.000074,0.0901795,0.53,0.500827
67.85294,200.4118,22.025,202.075,-2.594881,2.479752,0.215205,-0.0,-0.0,0.0,2.498136,-0.0,35.000074,0.218454,0.53,0.417117
292.1176,218.6667,244.8958,220.5625,-2.594881,2.479752,-0.169317,-0.0,-0.0,0.0,-4.953686,-0.0,35.000074,-0.122616,0.53,0.384949
221.25,121.625,191.2353,121.7647,-2.594881,2.479752,0.005746,-0.0,-0.0,0.0,-3.945094,-0.0,35.000074,-0.0803686,0.53,0.605577
259.3529,126.4706,228.8824,126.4118,-2.594881,2.479752,-0.034937,-0.0,-0.0,0.0,-2.637815,-0.0,35.000074,-0.20622,0.53,0.582551
162.5,199.2941,118.2973,200.8649,-2.594881,2.479752,0.025544,-0.0,-0.0,0.0,2.429459,-0.0,35.000074,0.0271641,0.53,0.419548
299.5926,157.0741,264.069,157.8276,-2.594881,2.479752,-0.010033,-0.0,-0.0,0.0,0.43441,-0.0,35.000074,-0.186732,0.53,0.49682
172.9286,117.1429,143.5,117,-2.594881,2.479752,-0.034907,-0.0,-0.0,0.0,-3.77908,-0.0,35.000074,-0.0647144,0.53,0.629781
94.61905,145.2381,58,145.8261,-2.594881,2.479752,0.306897,-0.0,-0.0,0.0,7.235732,-0.0,35.000075,0.104796,0.53,0.550464
81.625,192.8438,35.78378,194.4595,-2.594881,2.479752,0.131265,-0.0,-0.0,0.0,10.785605,-0.0,35.000075,0.156374,0.53,0.437851
84.14286,143.1905,47.09091,143.9091,-2.594881,2.479752,0.351853,-0.0,-0.0,0.0,11.006031,-0.0,35.000075,0.0793014,0.53,0.559755
230.5,207.6944,187,209.5,-2.594881,2.479752,0.044105,-0.0,-0.0,0.0,11.419306,-0.0,35.000075,-0.148895,0.53,0.389706
58.38095,132.2381,22.5,132.7273,-2.594881,2.479752,0.108347,-0.0,-0.0,0.0,11.365142,-0.0,35.000075,0.139357,0.53,0.598085
80,232.5,28.14286,234.4643,-2.594881,2.479752,-0.19868,0.0,-0.0,0.0,1.449044,-0.0,35.000075,0.0963607,0.53,0.382163
131,163,92.2,164.08,-2.594881,2.479752,0.031802,0.0,-0.0,0.0,11.725792,-0.0,35.000075,-0.0250577,0.53,0.498667
107.1111,126.7222,74,127,-2.594881,2.479752,0.05129,0.0,-0.0,0.0,13.781817,-0.0,35.000075,0.0283678,0.53,0.607264
100.0909,158.9091,60.8,159.92,-2.594881,2.479752,0.046848,0.0,-0.0,0.0,12.120434,-0.0,35.000075,0.0667624,0.53,0.514108
173.1579,210.5,127.2683,212.0976,-2.594881,2.479752,-0.034145,0.0,-0.0,0.0,1.095761,-0.0,35.000075,0.0634838,0.53,0.397623
206.5,125,175.5,125,-2.594881,2.479752,-0.300489,0.0,-0.0,0.0,-7.453872,-0.0,35.000076,0.000460936,0.53,0.59648
251.8421,131.1579,220.2222,131.5,-2.594881,2.479752,-0.148284,0.0,-0.0,0.0,-7.749601,-0.0,35.000076,-0.163335,0.53,0.568871
140.381,154.2381,103.2917,155,-2.594881,2.479752,-0.136193,0.0,-0.0,0.0,1.699302,-0.0,35.000076,-0.00572535,0.53,0.518269
302.4483,237.7241,250,238.5833,-2.594881,2.479752,0.055714,0.0,-0.0,0.0,9.282041,-0.0,35.000076,-0.131697,0.53,0.355573
155.1111,180.4815,115.7241,181.5862,-2.594881,2.479752,-0.554447,0.0,-0.0,0.0,-2.998192,-0.0,35.000076,0.117176,0.53,0.449675
71.18919,203.8108,25.78378,205.4595,-2.594881,2.479752,-0.26051,0.0,-0.0,0.0,-10.229546,-0.0,35.000076,0.201369,0.53,0.412745
167.3214,179.6786,126.5862,180.7241,-2.594881,2.479752,-0.112821,-0.0,-0.0,0.0,-3.556025,-0.0,35.000076,0.0588874,0.53,0.454141
251.6757,200.4054,207.5,202,-2.594881,2.479752,-0.224834,0.0,-0.0,0.0,-5.297783,-0.0,35.000076,-0.0812959,0.53,0.413343
288.25,204.9773,243.7857,206.619,-2.594881,2.479752,-0.20215,-0.0,-0.0,0.0,-3.417403,-0.0,35.000076,-0.141864,0.53,0.403214
219.7059,238.1765,169,239,-2.594881,2.479752,-0.207053,-0.0,-0.0,0.0,-2.010759,-0.0,35.000076,0.00416473,0.53,0.3563
66.92857,229.0714,17.64583,230.9583,-2.594881,2.479752,-0.323579,0.0,-0.0,0.0,-8.447831,-0.0,35.000076,0.199359,0.53,0.37142
201,124.5,171,124.5,-2.594881,2.479752,-0.236263,0.0,-0.0,0.0,-1.807487,-0.0,35.000076,-0.132363,0.53,0.596853
202,118,173.5333,117.8667,-2.594881,2.479752,0.042669,-0.0,-0.0,0.0,7.597947,-0.0,35.000076,-0.165675,0.53,0.619962
