143.5,144,102,144.5,-10.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,35.0,0.0609555,0.53,0.462383
61.5,230,18.60526,234.2105,-10.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35.0,0.219738,0.53,0.399909
176.5,182.1667,130.6667,183.2222,-4.863988,5.365,0.527691,-0.0,-0.0,-0.0,-3.380158,-4.140564,29.54885,-0.0297351,0.53,0.410156
67.90476,181.6429,18.67391,182.7609,-6.373133,0.827119,-6.372912,0.0,-0.0,-0.0,-2.575377,-4.310112,35.766624,0.139537,0.53,0.411512
216.0909,132.0909,179.7917,133.2083,-11.212561,5.243299,2.278258,-0.0,-0.0,0.0,4.852035,-3.7718,36.110104,-0.068557,0.53,0.502494
162.2353,116.2353,127.1176,116.5882,-8.193028,-1.713353,0.009996,-0.0,-0.0,0.0,-0.94712,-2.633865,35.318513,-0.0984861,0.53,0.582332
173.0909,127.9091,137.3636,128.3636,-4.167883,-2.189813,-5.597133,-0.0,-0.0,0.0,6.06117,-7.063517,35.471484,-0.147516,0.53,0.526251
174.4348,139.8261,136.7083,140,-0.994788,-7.403064,-6.781318,-0.0,-0.0,0.0,7.899905,-9.114474,39.77921,-0.133904,0.53,0.496139
133.7241,223.5862,92.58064,225.5484,-0.535217,-2.350618,-6.115825,-0.0,-0.0,-0.0,5.51579,-3.891243,32.356279,-0.0396186,0.53,0.451038
236.1282,230.1282,194.2381,233.4762,2.626846,-6.30197,-7.696236,-0.0,-0.0,-0.0,9.739793,-1.18747,36.057971,-0.13058,0.53,0.41578
138.7143,93.5,106.4667,93.13333,0.591791,-5.815579,6.716109,-0.0,-0.0,-0.0,4.896451,0.293854,38.212207,0.0225243,0.53,0.659973
128.8421,92.1579,94.21053,93.36842,-2.304004,-14.29745,-8.575991,-0.0,-0.0,-0.0,17.021314,9.038402,44.207674,-0.00957135,0.53,0.634979
103.0909,118.0909,63.875,120.1667,2.51001,-3.063293,-15.925505,-0.0,-0.0,-0.0,5.796439,11.635057,46.694711,0.00432548,0.53,0.582692
171.3529,212.1765,128.4848,217.6061,4.03685,-1.169527,-11.041845,-0.0,-0.0,-0.0,11.774954,8.407609,44.957941,-0.109312,0.53,0.422789
67,133,19.97561,137.8781,-3.498151,-18.587766,-16.852653,-0.0,-0.0,0.0,6.962526,5.711382,42.881988,0.051405,0.53,0.50136
309.82,73.46,307.0333,69.5,-2.112242,-19.645251,-19.79193,-0.0,-0.0,0.0,2.367278,2.622417,41.35308,-0.0328908,0.53,0.297202
153.4286,185.2286,106.2286,189.5714,-3.395531,-10.668712,-21.662665,-0.0,-0.0,0.0,9.341626,2.141254,33.120186,-0.0759964,0.53,0.414231
133.5,137,96.90909,138.0909,-8.204765,-8.556946,-18.589874,-0.0,-0.0,-0.0,1.073731,4.721416,35.733505,0.0303767,0.53,0.517996
191.0909,129.0909,154.9091,129.9091,-7.881181,-14.344229,-4.537307,-0.0,-0.0,-0.0,4.169153,4.059846,31.463148,-0.0871553,0.53,0.516278
139.3667,124.6333,94.94286,126,-3.301835,-7.632924,-4.13588,-0.0,-0.0,0.0,17.460408,0.789644,38.689135,-0.121949,0.53,0.475872
