0.0,0.53,0.5,-0.027682523547,0.53,0.480558057898,-0.027682523547,0.0,-0.0194419421023
-0.160137,0.53,0.602885,0.0488771300853,0.53,0.428201129183,0.209014130085,0.0,-0.174683870817
0.1878,0.53,0.648514,0.00306573961813,0.53,0.459499640942,-0.184734260382,0.0,-0.189014359058
0.0116705,0.53,0.624154,-0.00719911055573,0.53,0.466420046271,-0.0188696105557,0.0,-0.157733953729
-0.00571697,0.53,0.556299,0.061801856653,0.53,0.419386813,0.067518826653,0.0,-0.136912187
-0.101822,0.53,0.352004,0.0391321878101,0.53,0.434834184759,0.14095418781,0.0,0.0828301847587
0.117231,0.53,0.651786,-0.0194203513977,0.53,0.47476141707,-0.136651351398,0.0,-0.17702458293
0.106359,0.53,0.4996,0.0623797167526,0.53,0.418991012305,-0.0439792832474,0.0,-0.0806089876947
0.190646,0.53,0.510854,0.0561465614696,0.53,0.42324160895,-0.13449943853,0.0,-0.0876123910498
0.0181974,0.53,0.515225,0.0628095133676,0.53,0.418698052902,0.0446121133676,0.0,-0.0965269470984
0.126896,0.53,0.327166,0.0645435231139,0.53,0.417516613535,-0.0623524768861,0.0,0.0903506135351
0.0409916,0.53,0.626787,0.0645232819211,0.53,0.417538544803,0.0235316819211,0.0,-0.209248455197
0.1654,0.53,0.567731,0.0616824364241,0.53,0.419487396651,-0.103717563576,0.0,-0.148243603349
0.0350344,0.53,0.51185,0.0128844862745,0.53,0.452723748525,-0.0221499137255,0.0,-0.0591262514755
0.174961,0.53,0.513281,0.0622156796495,0.53,0.41910693239,-0.11274532035,0.0,-0.0941740676102
0.153443,0.53,0.552587,0.0629398756946,0.53,0.418611703681,-0.0905031243054,0.0,-0.133975296319
-0.175908,0.53,0.63338,-0.0278859301096,0.53,0.480519694819,0.14802206989,0.0,-0.152860305181
0.219329,0.53,0.521906,0.0645475301877,0.53,0.417518037625,-0.154781469812,0.0,-0.104387962375
-0.113236,0.53,0.326209,0.0632693952124,0.53,0.418384241704,0.176505395212,0.0,0.0921752417036
0.00521418,0.53,0.497244,-0.00800337846365,0.53,0.466976297399,-0.0132175584637,0.0,-0.0302677026006
0.114079,0.53,0.334061,0.0645822727914,0.53,0.417512659292,-0.0494967272086,0.0,0.0834516592925
0.0581933,0.53,0.531761,0.0330883562405,0.53,0.439079225872,-0.0251049437595,0.0,-0.092681774128
